Unnamed: 0,x1,y1,x2,y2,confidence,cluster,new_cluster,Time (seconds)
688,-0.0083,-0.373165618,0.0596,-0.30151782,0.5745,-1,29,22.93333333
688,-0.0477,0.317414675,-0.0192,0.372120755,0.4986,-1,29,22.93333333
688,-0.0384,0.030748847,-0.0271,0.056571908,0.317,-1,29,22.93333333
688,-0.153,-0.017389518,-0.1175,0.016195388,0.3083,-1,29,22.93333333
688,-0.1777,0.031719078,-0.06,0.239423061,0.252,-1,29,22.93333333
689,0.0548,-0.123368553,0.1098,-0.069856604,0.6871,-1,29,22.96666667
689,-0.0083,-0.373165618,0.0596,-0.30151782,0.5716,-1,29,22.96666667
689,-0.0477,0.317414675,-0.0192,0.372120755,0.4959,-1,29,22.96666667
689,-0.0384,0.030748847,-0.0271,0.056571908,0.316,-1,29,22.96666667
689,-0.153,-0.017389518,-0.1175,0.016195388,0.3037,-1,29,22.96666667
690,0.0505,-0.125309015,0.1124,-0.072095597,0.6882,-1,29,23
690,-0.0511,0.320026834,-0.0231,0.372195388,0.4949,-1,29,23
690,-0.0418,0.028360587,-0.0303,0.057318239,0.3955,-1,29,23
690,0.0314,-0.043585744,0.043,-0.013284696,0.3498,-1,29,23
690,-0.011,-0.373165618,0.0568,-0.301816352,0.3296,-1,29,23
690,-0.2069,0.317489308,-0.1889,0.352119078,0.3139,-1,29,23
690,0.0703,-0.038734591,0.3877,0.372046122,0.2626,-1,29,23
691,-0.0132,-0.373165618,0.0556,-0.304055346,0.5904,-1,29,23.03333333
691,-0.054,0.31801174,-0.027,0.372419287,0.4358,-1,29,23.03333333
691,-0.2211,-0.032166876,0.373,0.372195388,0.3218,-1,29,23.03333333
691,0.0471,-0.130533333,0.1149,-0.073289727,0.2532,-1,29,23.03333333
692,-0.0161,-0.373165618,0.0522,-0.304801677,0.5622,-1,29,23.06666667
692,-0.0576,0.320325367,-0.0306,0.371747589,0.5548,-1,29,23.06666667
692,0.0439,-0.135757652,0.1152,-0.072543396,0.4619,-1,29,23.06666667
692,-0.2942,-0.026793291,0.3723,0.372195388,0.3217,-1,29,23.06666667
693,-0.0641,0.317489308,-0.0325,0.371896855,0.7245,-1,29,23.1
693,-0.0198,-0.373165618,0.0428,-0.308010901,0.6473,-1,29,23.1
693,0.0412,-0.154192034,0.1212,-0.074334591,0.5836,-1,29,23.1
693,-0.2308,-0.035525367,0.3703,0.372270021,0.4944,-1,29,23.1
693,-0.0439,0.038659958,-0.0074,0.081648637,0.4395,-1,29,23.1
694,-0.064,0.317489308,-0.0325,0.371896855,0.7255,-1,29,23.13333333
694,-0.0197,-0.373165618,0.0428,-0.308010901,0.6492,-1,29,23.13333333
694,0.0411,-0.154192034,0.1212,-0.074259958,0.594,-1,29,23.13333333
694,-0.2311,-0.035450734,0.3708,0.372270021,0.4915,-1,29,23.13333333
694,-0.0438,0.038659958,-0.0074,0.081648637,0.444,-1,29,23.13333333
695,0.0382,-0.155610063,0.1235,-0.077916981,0.7793,-1,29,23.16666667
695,-0.0691,0.314503983,-0.0352,0.371822222,0.7314,-1,29,23.16666667
695,-0.022,-0.373165618,0.0441,-0.3086826,0.6041,-1,29,23.16666667
695,-0.2207,-0.044332075,0.3697,0.372344654,0.5256,-1,29,23.16666667
695,-0.0497,0.04037652,-0.0105,0.081797904,0.4291,-1,29,23.16666667
695,-0.2188,0.314354717,-0.2015,0.345028931,0.4016,-1,29,23.16666667
695,-0.1934,0.015075891,-0.0826,0.240990356,0.2863,-1,29,23.16666667
696,0.0361,-0.158520755,0.1247,-0.079409644,0.7505,-1,29,23.2
696,-0.0747,0.30629434,-0.0382,0.372270021,0.75,-1,29,23.2
696,-0.0525,0.037764361,-0.0149,0.079932075,0.6206,-1,29,23.2
696,-0.3131,-0.039779455,0.3745,0.372195388,0.4105,-1,29,23.2
696,0.0533,-0.226212998,0.1208,-0.174641509,0.3444,-1,29,23.2
696,-0.0267,-0.373165618,0.042,-0.311444025,0.2889,-1,29,23.2
697,-0.0795,0.306518239,-0.0426,0.37249392,0.7106,-1,29,23.23333333
697,-0.0567,0.037391195,-0.0181,0.078439413,0.646,-1,29,23.23333333
697,0.0292,-0.158446122,0.125,-0.080155975,0.5889,-1,29,23.23333333
697,-0.2774,-0.04634717,0.3654,0.371896855,0.5379,-1,29,23.23333333
697,0.0562,-0.228153459,0.1213,-0.174865409,0.3213,-1,29,23.23333333
697,-0.0321,-0.373165618,0.0365,-0.314056184,0.2751,-1,29,23.23333333
698,-0.0864,0.30368218,-0.0478,0.372046122,0.7558,-1,29,23.26666667
698,0.0233,-0.16247631,0.1226,-0.083738365,0.6855,-1,29,23.26666667
698,-0.2527,-0.04970566,0.364,0.371374423,0.5603,-1,29,23.26666667
698,-0.0616,0.036271698,-0.025,0.076275052,0.5103,-1,29,23.26666667
698,-0.2316,0.310548428,-0.2147,0.340028512,0.2605,-1,29,23.26666667
699,-0.0864,0.30368218,-0.0478,0.372046122,0.754,-1,29,23.3
699,0.0233,-0.16247631,0.1227,-0.083738365,0.6845,-1,29,23.3
699,-0.2524,-0.049631027,0.364,0.371449057,0.5678,-1,29,23.3
699,-0.0616,0.036271698,-0.025,0.076275052,0.5107,-1,29,23.3
699,-0.2316,0.310548428,-0.2147,0.340028512,0.2579,-1,29,23.3
755,-0.0639,0.136280084,0.002,0.369210063,0.4903,-1,29,25.16666667
761,-0.0635,0.133667925,0.0092,0.365926205,0.4448,-1,29,25.36666667
762,-0.064,0.132921593,0.008,0.367344235,0.3427,-1,29,25.4
763,-0.0639,0.132996226,0.0079,0.367344235,0.3351,-1,29,25.43333333
769,-0.0635,0.130234801,0.0093,0.368389099,0.2503,-1,29,25.63333333
770,-0.0636,0.129861635,0.0093,0.368314465,0.3325,-1,29,25.66666667
771,-0.0636,0.129040671,0.0104,0.368239832,0.4041,-1,29,25.7
772,-0.0639,0.128742138,0.0099,0.3679413,0.267,-1,29,25.73333333
773,-0.0638,0.128742138,0.0099,0.3679413,0.2699,-1,29,25.76666667
775,-0.0636,0.128219706,0.0106,0.367866667,0.2856,-1,29,25.83333333
797,-0.3478,-0.344581132,-0.0088,0.035376101,0.8981,-1,29,26.56666667
798,-0.3446,-0.352940042,-0.0014,0.021568973,0.7778,-1,29,26.6
799,-0.344,-0.358836059,0.0003,0.014404193,0.8691,-1,29,26.63333333
799,0.412,-0.12568218,0.4678,-0.036346331,0.4521,-1,29,26.63333333
800,-0.3476,-0.358761426,-0.0018,0.018807547,0.868,-1,29,26.66666667
800,0.412,-0.125458281,0.4675,-0.035898532,0.5013,-1,29,26.66666667
801,-0.3481,-0.35719413,-0.0005,0.011866667,0.8575,-1,29,26.7
802,-0.3398,-0.35002935,0.0037,0.01291153,0.865,-1,29,26.73333333
802,-0.2482,-0.108143396,-0.2031,0.001641929,0.2696,-1,29,26.73333333
803,-0.3399,-0.35002935,0.0038,0.012463732,0.8628,-1,29,26.76666667
803,-0.2482,-0.108218029,-0.2031,0.001567296,0.2693,-1,29,26.76666667
804,-0.3496,-0.342043606,0.0062,0.023360168,0.8625,-1,29,26.8
805,-0.3476,-0.3440587,0.0081,0.018807547,0.8627,-1,29,26.83333333
806,-0.3457,-0.347715723,0.0103,0.012090566,0.9155,-1,29,26.86666667
807,-0.3464,-0.357119497,0.0116,0.002612159,0.9262,-1,29,26.9
808,-0.3464,-0.357044864,0.0116,0.002761426,0.9266,-1,29,26.93333333
809,-0.345,-0.359433124,0.0109,-7.46E-05,0.92,-1,29,26.96666667
810,-0.3432,-0.367642767,0.0143,-0.008209644,0.9245,-1,29,27
810,-0.2435,-0.102247379,-0.1986,0.007015514,0.6175,-1,29,27
811,-0.3433,-0.3677174,0.0142,-0.008060377,0.9241,-1,29,27.03333333
811,-0.2435,-0.102247379,-0.1986,0.007015514,0.6045,-1,29,27.03333333
812,-0.3346,-0.367642767,0.0158,-0.012165199,0.9235,-1,29,27.06666667
812,-0.2423,-0.102172746,-0.1972,0.006791614,0.6411,-1,29,27.06666667
813,-0.3294,-0.370851992,0.0169,-0.0119413,0.9331,-1,29,27.1
813,-0.2419,-0.102620545,-0.1967,0.006493082,0.6998,-1,29,27.1
813,0.423,-0.124637317,0.4768,-0.033137107,0.4051,-1,29,27.1
814,-0.3187,-0.369583229,0.0228,-0.013657862,0.9319,-1,29,27.13333333
814,-0.2402,-0.103441509,-0.1951,0.006567715,0.6368,-1,29,27.13333333
814,0.4231,-0.125234382,0.4979,-0.027315723,0.2615,-1,29,27.13333333
814,0.4245,-0.125234382,0.4794,-0.032614675,0.2518,-1,29,27.13333333
815,-0.3253,-0.371150524,0.0211,-0.00932914,0.9314,-1,29,27.16666667
815,-0.2388,-0.101127883,-0.1938,0.008284277,0.5135,-1,29,27.16666667
816,-0.3234,-0.370478826,0.0259,-0.010075472,0.9256,-1,29,27.2
816,-0.236,-0.098217191,-0.1916,0.010000839,0.6332,-1,29,27.2
816,0.2968,0.074857023,0.4058,0.130309434,0.319,-1,29,27.2
817,-0.3302,-0.370180294,0.0258,-0.007911111,0.9197,-1,29,27.23333333
817,-0.2341,-0.097694759,-0.1903,0.010224738,0.7093,-1,29,27.23333333
