frame	x1	y1	x2	y2	confidence	cluster	new_cluster
1090	-0.3864	-0.4949	-0.227	-0.2159	0.4989	-1	31
1091	-0.1017	-0.3603	0.31	0.2038	0.6453	-1	31
1101	0.0182	0.0813	0.098	0.2163	0.4605	-1	31
1104	0.4713	0.1326	0.4995	0.3898	0.2696	-1	31
1125	-0.3794	0.1616	-0.3491	0.2276	0.5275	-1	31
1125	-0.4999	-0.1245	-0.4509	0.0351	0.2579	-1	31
1126	-0.2765	0.2846	-0.25	0.3318	0.3372	-1	31
1126	-0.3721	0.1552	-0.3404	0.2291	0.3202	-1	31
1126	-0.2638	0.3312	-0.2037	0.3704	0.281	-1	31
1126	-0.126	-0.0081	-0.0464	0.421	0.251	-1	31
1128	-0.3795	0.168	-0.3492	0.2384	0.2505	-1	31
1129	-0.1247	0.0894	-0.0544	0.4531	0.7808	-1	31
1129	-0.3863	0.1807	-0.3547	0.2519	0.4025	-1	31
1130	-0.3974	0.1827	-0.3683	0.2439	0.42	-1	31
1130	-0.5	-0.0297	-0.4719	0.0546	0.4126	-1	31
1131	-0.4221	0.1638	-0.3915	0.231	0.3533	-1	31
1132	-0.451	0.1513	-0.4202	0.2165	0.5094	-1	31
1138	-0.4597	0.181	-0.4315	0.2317	0.3152	-1	31
1139	-0.4597	0.181	-0.4315	0.2317	0.3119	-1	31
1140	-0.4617	0.1544	-0.4353	0.2038	0.3536	-1	31
1140	-0.4375	0.2012	-0.3848	0.2383	0.2792	-1	31
1141	-0.4606	0.1255	-0.432	0.1766	0.4136	-1	31
1141	0.4362	0.4186	0.4582	0.4639	0.3736	-1	31
1141	-0.4574	0.1724	-0.3826	0.2131	0.2573	-1	31
1142	-0.4478	0.1562	-0.3874	0.1933	0.3372	-1	31
1142	0.428	0.3954	0.4543	0.4559	0.2922	-1	31
1143	-0.447	0.1446	-0.3884	0.1854	0.5823	-1	31
1143	0.4245	0.3809	0.452	0.4419	0.5648	-1	31
1143	-0.4655	0.0966	-0.4362	0.1458	0.4646	-1	31
1144	-0.4452	0.1417	-0.3866	0.1859	0.6233	-1	31
1144	-0.4627	0.0965	-0.434	0.1438	0.3858	-1	31
1144	0.1459	-0.2509	0.2574	-0.1421	0.3584	-1	31
1145	-0.4455	0.1416	-0.3866	0.1859	0.6203	-1	31
1145	-0.4627	0.0965	-0.4341	0.1436	0.3761	-1	31
1145	0.1464	-0.2509	0.2571	-0.142	0.3727	-1	31
1146	-0.2911	-0.0468	-0.1987	0.2362	0.8488	-1	31
1146	-0.4363	0.144	-0.3789	0.1844	0.6293	-1	31
1146	-0.4553	0.0944	-0.4274	0.1462	0.4995	-1	31
1147	-0.4463	0.097	-0.4175	0.1459	0.6399	-1	31
1147	-0.4272	0.1455	-0.3711	0.1853	0.6255	-1	31
1147	-0.4467	0.1102	-0.3688	0.187	0.2565	-1	31
1148	-0.4428	0.0974	-0.4134	0.1474	0.6462	-1	31
1148	-0.4232	0.147	-0.3649	0.1875	0.623	-1	31
1149	-0.1767	-0.209	-0.1112	0.0416	0.6173	-1	31
1149	-0.4255	0.1523	-0.3677	0.1911	0.6165	-1	31
1149	-0.4438	0.0999	-0.4155	0.153	0.3937	-1	31
1149	0.301	0.3065	0.3346	0.3507	0.3577	-1	31
1150	-0.4256	0.1521	-0.3676	0.1911	0.6194	-1	31
1150	-0.1766	-0.2093	-0.1126	0.041	0.5867	-1	31
1150	-0.4438	0.0996	-0.4155	0.153	0.3827	-1	31
1150	0.3009	0.306	0.3347	0.3507	0.3231	-1	31
1151	-0.4328	0.1573	-0.3743	0.1992	0.6745	-1	31
1151	-0.4482	0.1104	-0.4207	0.1604	0.628	-1	31
1152	-0.4373	0.1609	-0.3804	0.2023	0.6761	-1	31
1152	-0.4553	0.1138	-0.4271	0.1638	0.6119	-1	31
1152	0.2958	-0.4076	0.4016	-0.1	0.5357	-1	31
1152	-0.4491	0.1427	-0.3783	0.203	0.2956	-1	31
1154	0.4295	0.2264	0.4426	0.4698	0.2801	-1	31
1155	0.4295	0.2261	0.4427	0.4699	0.2868	-1	31
1156	0.4274	0.2336	0.4402	0.4636	0.6205	-1	31
1156	0.4255	0.2512	0.4423	0.4709	0.4334	-1	31
1157	0.4319	0.2238	0.444	0.446	0.5421	-1	31
1164	0.0301	0.0462	0.0728	0.1544	0.3169	-1	31
1165	0.0299	0.0459	0.0727	0.1544	0.2547	-1	31
1182	0.2221	-0.2789	0.2762	-0.0681	0.7249	-1	31
1183	-0.3598	-0.206	-0.3393	-0.1332	0.2921	-1	31
1187	-0.0355	0.2042	0.1379	0.4579	0.7242	-1	31
1187	-0.3646	-0.1404	-0.3442	-0.0665	0.5683	-1	31
1188	-0.3679	-0.1258	-0.346	-0.0528	0.8343	-1	31
1189	-0.3679	-0.126	-0.3461	-0.053	0.8212	-1	31
1190	-0.3707	-0.1197	-0.3494	-0.0469	0.3906	-1	31
1191	-0.3734	-0.1229	-0.3524	-0.0499	0.6917	-1	31
1192	-0.3794	-0.1248	-0.3566	-0.0508	0.696	-1	31
1193	-0.3841	-0.1287	-0.3622	-0.0602	0.4774	-1	31
1194	-0.3862	-0.137	-0.3659	-0.0659	0.8622	-1	31
1195	-0.3862	-0.1377	-0.3659	-0.0664	0.8591	-1	31
1196	-0.3878	-0.1476	-0.367	-0.0765	0.5396	-1	31
1198	-0.3873	-0.1655	-0.366	-0.0926	0.5491	-1	31
1199	-0.3873	-0.1655	-0.366	-0.0926	0.5582	-1	31
1200	-0.3879	-0.1676	-0.3664	-0.0955	0.566	-1	31
1200	-0.1073	-0.1299	-0.0755	-0.0603	0.3029	-1	31
1201	-0.3914	-0.17	-0.368	-0.0965	0.5222	-1	31
1202	-0.3933	-0.1741	-0.3701	-0.0982	0.2917	-1	31
1203	-0.3946	-0.1746	-0.3713	-0.0989	0.5076	-1	31
1204	-0.3942	-0.1735	-0.3707	-0.0962	0.4901	-1	31
1205	-0.3942	-0.1736	-0.3708	-0.0969	0.4996	-1	31
1206	-0.1315	0.3764	-0.0935	0.4607	0.4454	-1	31
1206	-0.3944	-0.1679	-0.3712	-0.0931	0.2969	-1	31
1207	-0.4	-0.1714	-0.3774	-0.0976	0.496	-1	31
1207	-0.0117	0.0708	0.0117	0.122	0.264	-1	31
1210	-0.4374	-0.3152	-0.4176	-0.2407	0.284	-1	31
1212	-0.3749	0.1459	-0.0117	0.4982	0.683	-1	31
1213	-0.369	-0.1101	-0.0092	0.5	0.8468	-1	31
1216	-0.38	-0.4982	-0.1625	0.077	0.7851	-1	31
1217	-0.2317	0.1967	-0.0403	0.4979	0.8088	-1	31
1222	-0.4827	-0.5	-0.1003	0.2318	0.5097	-1	31
1223	-0.4912	-0.5	-0.136	0.2288	0.5994	0	32
1223	-0.1478	0.3612	-0.1322	0.4384	0.3043	-1	33
1224	-0.4912	-0.5	-0.1359	0.2285	0.5065	0	34
1224	-0.1481	0.3618	-0.1323	0.4386	0.2942	-1	35
1225	-0.4967	-0.497	-0.1151	0.224	0.9361	0	36
1226	-0.4957	-0.4985	-0.1135	0.2511	0.9082	0	36
1227	-0.4925	-0.4987	-0.0822	0.2619	0.7367	0	36
1227	-0.248	0.1813	0.1372	0.5	0.4142	-1	37
1228	-0.4925	-0.4985	-0.0821	0.2633	0.7504	0	38
1228	-0.2483	0.1816	0.1376	0.5	0.4522	-1	39
1229	-0.4925	-0.4985	-0.0825	0.2631	0.7486	0	40
1229	-0.2478	0.1815	0.1374	0.5	0.4345	-1	41
1230	-0.2465	0.2125	0.1579	0.4988	0.8542	-1	41
1230	-0.4939	-0.4986	-0.0774	0.2995	0.8449	0	42
1231	-0.2521	0.2539	0.0227	0.4986	0.283	-1	43
1232	-0.4315	0.1154	-0.2785	0.3553	0.3704	-1	43
1233	-0.4297	0.1906	-0.3011	0.4031	0.8018	-1	43
1234	-0.2969	0.4064	-0.2817	0.454	0.3942	-1	43
1235	-0.2969	0.4064	-0.2817	0.4542	0.3759	-1	43
1241	-0.49	-0.4906	0.3305	0.4959	0.2717	-1	43
1242	-0.4949	-0.4802	0.3071	0.4964	0.6227	-1	43
1243	-0.4763	-0.338	0.3405	0.4988	0.6642	-1	43
1252	-0.2863	-0.3799	-0.036	0.0038	0.8673	-1	43
1253	-0.2837	-0.2973	-0.0169	0.0427	0.8692	-1	43
1254	-0.2831	-0.2382	-0.0019	0.1164	0.7746	-1	43
1255	-0.2828	-0.2383	-0.0019	0.1152	0.762	-1	43
1256	0.1631	0.1908	0.2365	0.2655	0.6106	-1	43
1256	-0.2414	-0.2159	0.0121	0.1261	0.4829	-1	43
1256	0.2173	-0.0975	0.2676	0.0886	0.4627	-1	43
1257	0.176	0.2043	0.2449	0.2802	0.7838	-1	43
1257	-0.2653	-0.1884	0.0201	0.1396	0.7104	-1	43
1258	-0.253	-0.1794	0.0264	0.1457	0.8554	-1	43
1258	0.179	0.2004	0.2519	0.2792	0.7553	-1	43
1259	-0.2528	-0.1793	0.0264	0.1463	0.8506	-1	43
1259	0.1788	0.2004	0.2519	0.2792	0.7561	-1	43
1260	-0.263	-0.1986	0.0351	0.1028	0.7276	-1	43
1260	0.1866	0.1911	0.2564	0.2652	0.6157	-1	43
1271	-0.1761	-0.2899	0.0915	-0.0645	0.4322	-1	43
1274	-0.1557	-0.3126	0.1148	-0.0618	0.4178	-1	43
1275	-0.1556	-0.3127	0.1148	-0.0619	0.4461	-1	43
1276	-0.1531	-0.3123	0.1179	-0.0552	0.5937	-1	43
1283	-0.0195	-0.0799	-0.0001	-0.0266	0.4909	-1	43
1284	-0.0252	-0.0677	-0.0072	-0.0257	0.3354	-1	43
1285	-0.0252	-0.0666	-0.0074	-0.0258	0.3253	-1	43
1286	-0.0296	-0.072	-0.0115	-0.0263	0.2993	-1	43
1287	-0.0368	-0.0955	-0.0133	-0.0189	0.3496	-1	43
1290	-0.4997	-0.0018	-0.4444	0.4634	0.3043	-1	43
1292	-0.4997	-0.0196	-0.422	0.2192	0.301	-1	43
1298	0.1919	-0.4579	0.3443	-0.0099	0.8629	-1	43
1299	0.192	-0.4586	0.3443	-0.01	0.8598	-1	43
1304	0.4146	-0.3099	0.4996	-0.063	0.8375	-1	43
1305	0.4144	-0.3099	0.4996	-0.0629	0.8406	-1	43
1306	0.3106	-0.307	0.426	-0.0661	0.8234	-1	43
1307	0.2281	-0.3091	0.3572	-0.05	0.7881	-1	43
1308	0.2027	-0.1652	0.2814	-0.0714	0.4477	-1	43
1309	0.2028	-0.1652	0.2813	-0.0709	0.4327	-1	43
1310	0.1566	-0.2116	0.2378	-0.0961	0.6288	-1	43
1311	0.1158	-0.2772	0.2186	-0.1209	0.8322	-1	43
1313	0.068	-0.4507	0.1954	-0.167	0.8061	-1	43
1313	0.4026	-0.2358	0.4995	-0.0079	0.679	-1	43
1313	0.4372	0.1065	0.4997	0.1866	0.3809	-1	43
1314	0.0435	-0.3938	0.1772	-0.2139	0.7144	-1	43
1314	0.2156	0.3672	0.2478	0.4358	0.4645	-1	43
1314	0.3808	-0.3001	0.4998	-0.0579	0.4589	-1	43
1314	0.4129	0.065	0.493	0.1427	0.4171	-1	43
1315	0.0436	-0.4008	0.1783	-0.2138	0.6775	-1	43
1315	0.2154	0.3672	0.2477	0.4364	0.5083	-1	43
1315	0.3808	-0.3001	0.4998	-0.058	0.4542	-1	43
1315	0.4127	0.0647	0.4926	0.1423	0.3967	-1	43
1316	0.1917	0.3223	0.228	0.3989	0.7321	-1	43
1316	0.015	-0.4964	0.1592	-0.2579	0.5366	-1	43
1317	0.3893	0.1675	0.4593	0.2459	0.8292	-1	43
1317	0.0016	-0.4969	0.1474	-0.2958	0.672	-1	43
1317	0.1754	0.3135	0.2113	0.3824	0.6295	-1	43
1317	0.3683	0.0141	0.4501	0.0925	0.2896	-1	43
1317	0.2449	0.0795	0.3157	0.1212	0.278	-1	43
1318	0.1563	0.3221	0.1914	0.3889	0.7922	-1	43
1318	-0.0129	-0.4978	0.1293	-0.2977	0.7824	-1	43
1318	0.3698	0.1731	0.4418	0.2544	0.6077	-1	43
1319	0.3514	0.195	0.4249	0.2763	0.7277	-1	43
1319	-0.0252	-0.4982	0.1216	-0.3071	0.5966	-1	43
1320	0.3513	0.195	0.425	0.2762	0.7349	-1	43
1320	-0.0252	-0.4982	0.1216	-0.307	0.6042	-1	43
1321	0.1971	0.1311	0.2653	0.1738	0.3573	-1	43
1322	0.3292	0.2545	0.4017	0.3356	0.7493	-1	43
1322	-0.0519	-0.5	0.09	-0.2053	0.6349	-1	43
1323	0.1901	0.2049	0.2524	0.2445	0.3591	-1	43
1323	0.326	0.2901	0.4209	0.4194	0.2979	-1	43
1324	0.1901	0.2048	0.2523	0.2446	0.3742	-1	43
1324	0.3259	0.2881	0.4232	0.423	0.3121	-1	43
1325	-0.0613	-0.354	0.0556	-0.1576	0.5107	-1	43
1325	0.3256	0.3363	0.3931	0.4214	0.3311	-1	43
1326	0.3065	0.3861	0.3777	0.4637	0.51	-1	43
1326	-0.0779	-0.3773	0.0514	-0.1044	0.4383	-1	43
1327	0.2619	0.4323	0.3295	0.4986	0.3708	-1	43
1330	-0.335	-0.2809	-0.184	0.0132	0.7756	-1	43
1331	-0.4815	-0.1935	-0.3316	0.0994	0.524	-1	43
1340	0.1109	-0.423	0.1579	-0.3022	0.3386	-1	43
1345	0.1025	-0.3274	0.1489	-0.1958	0.2713	-1	43
1346	0.1206	-0.1624	0.1705	0.0585	0.3132	-1	43
1352	0.2682	-0.1234	0.3107	-0.0526	0.3248	-1	43
1360	0.0593	-0.1248	0.1195	0.084	0.6611	-1	43
1360	-0.3569	-0.199	-0.3122	-0.0879	0.3759	-1	43
1360	-0.1435	-0.2887	-0.0287	0.0419	0.3145	-1	43
1361	0.0502	-0.1295	0.1178	0.0734	0.552	-1	43
1362	-0.3528	-0.1805	-0.3121	-0.0694	0.531	-1	43
1362	0.1061	-0.1812	0.1917	0.0935	0.5279	-1	43
1362	0.0516	-0.1356	0.1233	0.0778	0.3799	-1	43
1362	0.1225	-0.1183	0.1878	0.0927	0.3484	-1	43
1363	-0.3554	-0.1684	-0.3179	-0.0773	0.5535	-1	43
1363	0.1005	-0.1934	0.2021	0.0957	0.2848	-1	43
1364	-0.3554	-0.1682	-0.3179	-0.0775	0.5105	-1	43
1364	0.1001	-0.1934	0.2023	0.0957	0.2991	-1	43
1365	0.09	-0.1987	0.2113	0.0934	0.7941	-1	43
1365	0.0507	-0.1493	0.1088	0.0586	0.7817	-1	43
1365	-0.3513	-0.1534	-0.3202	-0.0717	0.2742	-1	43
1366	0.096	-0.1993	0.2177	0.0927	0.8129	-1	43
1367	0.0988	-0.1899	0.2272	0.0909	0.755	-1	43
1368	0.0998	-0.1804	0.2147	0.0897	0.4268	-1	43
1369	0.0997	-0.18	0.2148	0.0897	0.4215	-1	43
1370	-0.0825	-0.3026	0.0225	-0.0085	0.6287	-1	43
1370	0.099	-0.1718	0.2202	0.0927	0.2964	-1	43
1373	0.079	-0.2409	0.1071	-0.1693	0.4843	-1	43
1374	0.079	-0.2405	0.1071	-0.1694	0.4801	-1	43
1378	-0.4845	0.334	-0.3931	0.4081	0.3652	-1	43
1378	-0.4797	0.2539	-0.3615	0.2849	0.3146	-1	43
1378	-0.3619	-0.1984	-0.258	-0.0445	0.3034	-1	43
1379	-0.4844	0.3338	-0.3927	0.4082	0.3835	-1	43
1379	-0.4797	0.2538	-0.3614	0.285	0.3098	-1	43
1379	-0.3619	-0.1984	-0.2581	-0.0447	0.2833	-1	43
1380	-0.4855	0.3344	-0.3948	0.4092	0.5207	-1	43
1380	-0.4836	0.2533	-0.3644	0.2853	0.2959	-1	43
1381	-0.4939	0.338	-0.3969	0.4106	0.6917	-1	43
1381	-0.4645	0.1522	-0.3346	0.2179	0.378	-1	43
1381	-0.4863	0.2533	-0.367	0.2861	0.2937	-1	43
1382	-0.498	0.3408	-0.3929	0.4147	0.7078	-1	43
1382	-0.4668	0.1526	-0.3315	0.2183	0.5696	-1	43
1383	-0.498	0.3421	-0.3933	0.4152	0.6971	-1	43
1383	-0.4686	0.1555	-0.3344	0.2191	0.5355	-1	43
1384	-0.4981	0.3421	-0.3933	0.4153	0.6984	-1	43
1384	-0.4686	0.1556	-0.3343	0.2191	0.5324	-1	43
1385	-0.4979	0.3427	-0.3938	0.4159	0.5382	-1	43
1385	-0.471	0.1552	-0.3387	0.2197	0.3639	-1	43
1386	-0.4977	0.3423	-0.3943	0.4167	0.4683	-1	43
1386	-0.4728	0.1542	-0.3373	0.2203	0.4518	-1	43
1387	-0.4714	0.1545	-0.3374	0.2206	0.4418	-1	43
1387	-0.4981	0.343	-0.3944	0.4168	0.4269	-1	43
1388	-0.4985	0.3434	-0.3946	0.4177	0.4745	-1	43
1388	-0.472	0.1553	-0.3412	0.221	0.4181	-1	43
1389	-0.4985	0.3435	-0.3948	0.4179	0.4753	-1	43
1389	-0.472	0.1554	-0.3417	0.221	0.4075	-1	43
1390	-0.4985	0.344	-0.3957	0.4183	0.4771	-1	43
1390	-0.4722	0.1554	-0.3455	0.222	0.4092	-1	43
1391	-0.4982	0.3424	-0.3963	0.4195	0.4173	-1	43
1391	-0.4698	0.1608	-0.3449	0.2242	0.3499	-1	43
1392	-0.4694	0.1662	-0.3485	0.2266	0.5144	-1	43
1392	-0.4946	0.3516	-0.3988	0.4262	0.3479	-1	43
1392	-0.4876	0.2711	-0.369	0.3006	0.2783	-1	43
1393	-0.4692	0.1663	-0.3478	0.2267	0.4988	-1	43
1393	-0.4948	0.3517	-0.3986	0.4265	0.395	-1	43
1393	-0.4874	0.2709	-0.369	0.3006	0.2942	-1	43
1394	-0.4965	0.3595	-0.3973	0.4332	0.5826	-1	43
1394	-0.4684	0.1721	-0.3493	0.2365	0.4597	-1	43
1394	-0.4888	0.2762	-0.371	0.3099	0.4285	-1	43
1395	-0.4989	0.3704	-0.4037	0.4422	0.6538	-1	43
1395	-0.5	0.2798	-0.3789	0.3159	0.4518	-1	43
1396	-0.4769	0.1758	-0.3902	0.2421	0.4809	-1	43
1396	-0.4973	0.3726	-0.4143	0.4443	0.4261	-1	43
1396	-0.4787	0.2024	-0.3884	0.2453	0.3481	-1	43
1397	-0.4804	0.1732	-0.3823	0.2458	0.2968	-1	43
1397	-0.4998	0.3671	-0.3987	0.4462	0.2654	-1	43
1400	-0.4905	0.2421	-0.4063	0.2623	0.3259	-1	43
1401	-0.4909	0.1945	-0.4127	0.2665	0.2993	-1	43
1403	-0.4953	0.2052	-0.4244	0.2741	0.4025	-1	43
1404	-0.4952	0.2052	-0.4245	0.2741	0.4528	-1	43
1405	-0.4966	0.212	-0.4256	0.2752	0.5316	-1	43
1405	-0.4993	0.3127	-0.4098	0.3505	0.4142	-1	43
1405	-0.4992	0.3249	-0.4144	0.35	0.3432	-1	43
1405	-0.4997	0.329	-0.4014	0.3517	0.2831	-1	43
1406	-0.4992	0.3211	-0.4119	0.3607	0.6045	-1	43
1406	-0.4997	0.3319	-0.4093	0.3587	0.4397	-1	43
1407	-0.4994	0.3228	-0.4127	0.367	0.75	-1	43
1408	-0.4245	-0.1647	-0.2479	-0.0126	0.5392	-1	43
1408	-0.4989	0.3258	-0.412	0.3816	0.4752	-1	43
1408	-0.4992	0.3468	-0.4139	0.3819	0.3131	-1	43
1408	-0.4965	0.2333	-0.4311	0.2746	0.2923	-1	43
1409	-0.4246	-0.1647	-0.2481	-0.0125	0.5363	-1	43
1409	-0.4989	0.3255	-0.4118	0.3816	0.4772	-1	43
1409	-0.4992	0.3467	-0.4139	0.3819	0.3131	-1	43
1409	-0.4965	0.2331	-0.431	0.2744	0.2969	-1	43
1427	-0.0481	-0.0491	-0.003	0.0548	0.3516	-1	43
1428	-0.0482	-0.0494	-0.0032	0.0545	0.3382	-1	43
1429	-0.0479	-0.0499	-0.0028	0.0544	0.3025	-1	43
1434	-0.068	-0.0357	-0.0028	0.0818	0.5086	-1	43
1436	-0.0728	-0.0431	-0.0042	0.0732	0.2523	-1	43
1438	-0.0806	-0.0587	-0.0114	0.0788	0.7898	-1	43
1439	-0.0806	-0.0588	-0.0115	0.0783	0.7855	-1	43
1440	-0.0842	-0.0493	-0.0206	0.0827	0.7018	-1	43
1441	-0.0928	-0.0516	-0.0314	0.0777	0.5736	-1	43
1442	-0.1105	-0.0639	-0.037	0.0776	0.6228	-1	43
1443	-0.1099	-0.0644	-0.0366	0.0773	0.5431	-1	43
1444	-0.1168	-0.0628	-0.0474	0.0684	0.4463	-1	43
1444	0.0541	0.0952	0.078	0.1652	0.3403	-1	43
1446	-0.1326	-0.0591	-0.0694	0.0635	0.6091	-1	43
1454	-0.1257	-0.0627	-0.0876	0.0569	0.278	-1	43
1457	-0.1003	-0.0548	-0.0622	0.0675	0.3397	-1	43
1458	-0.0947	-0.0519	-0.0597	0.059	0.5051	-1	43
1459	-0.0945	-0.0518	-0.0598	0.0588	0.5069	-1	43
1460	-0.1026	-0.0591	-0.0553	0.0612	0.373	-1	43
1476	-0.1513	-0.2459	0.0129	0.139	0.2974	-1	43
1479	-0.1586	-0.2906	0.0126	0.1251	0.4543	-1	43
1480	-0.1619	-0.2746	0.0081	0.1176	0.8466	-1	43
1481	-0.1601	-0.2705	0.0057	0.1116	0.7475	-1	43
1481	-0.162	-0.0814	-0.1085	0.0387	0.4254	-1	43
1486	-0.1706	-0.0779	-0.1228	0.0414	0.8104	-1	43
1490	-0.1138	0.0448	-0.0604	0.1433	0.5761	-1	43
1490	-0.1806	-0.0875	-0.1273	0.0426	0.4064	-1	43
1490	-0.4996	0.3016	-0.3577	0.4982	0.4054	-1	43
1491	-0.0215	0.1098	-0.0012	0.1964	0.5299	-1	43
1491	-0.1809	-0.0769	-0.1245	0.0486	0.2639	-1	43
1492	-0.1807	-0.0741	-0.1188	0.059	0.745	-1	43
1493	-0.1802	-0.0743	-0.1189	0.0591	0.7475	-1	43
1494	0.4532	0.2556	0.4993	0.3567	0.6867	-1	43
1494	-0.2214	-0.2776	-0.0295	0.1419	0.5837	-1	43
1495	0.4369	0.2551	0.4914	0.3541	0.8765	-1	43
1495	-0.2193	-0.3319	-0.045	0.139	0.4039	-1	43
1495	0.0042	0.421	0.0216	0.4988	0.3557	-1	43
1495	0.352	-0.251	0.369	-0.2062	0.2683	-1	43
1496	0.4179	0.255	0.4738	0.3529	0.8588	-1	43
1497	0.4001	0.255	0.4559	0.3541	0.6775	-1	43
1497	-0.2045	-0.3047	-0.0733	0.0561	0.3455	-1	43
1498	0.379	0.2529	0.4371	0.3502	0.8091	-1	43
1498	-0.2291	-0.3199	-0.0708	0.0552	0.3327	-1	43
1498	-0.3022	-0.133	-0.2801	-0.0865	0.2771	-1	43
1498	-0.1017	-0.2765	-0.0779	-0.1846	0.2541	-1	43
1499	0.3791	0.2529	0.437	0.3502	0.8112	-1	43
1499	-0.2275	-0.3201	-0.0706	0.0546	0.2976	-1	43
1499	-0.3022	-0.1325	-0.2802	-0.0868	0.2824	-1	43
1499	-0.1017	-0.2764	-0.0779	-0.1844	0.2677	-1	43
1500	0.3578	0.251	0.4124	0.3482	0.8573	-1	43
1500	-0.1034	-0.2908	-0.0803	-0.1841	0.3789	-1	43
1501	0.3267	0.2469	0.3844	0.3457	0.7651	-1	43
1501	-0.1111	-0.2965	-0.086	-0.203	0.6971	-1	43
1502	0.2998	0.2433	0.3537	0.339	0.8022	-1	43
1502	-0.1197	-0.2963	-0.0941	-0.1973	0.4481	-1	43
1503	0.3	0.2433	0.3536	0.339	0.8001	-1	43
1503	-0.1198	-0.2962	-0.0942	-0.1977	0.4574	-1	43
1504	-0.1266	-0.2927	-0.1003	-0.1902	0.6768	-1	43
1504	0.2708	0.2367	0.3254	0.3349	0.6467	-1	43
1504	0.4352	0.1339	0.5	0.1637	0.5975	-1	43
1504	-0.2024	-0.0979	-0.1271	0.0205	0.3433	-1	43
1505	0.2469	0.2349	0.2963	0.3326	0.8384	-1	43
1505	0.4092	0.1316	0.4866	0.1618	0.7432	-1	43
1505	-0.1324	-0.2972	-0.1036	-0.1888	0.3804	-1	43
1506	0.3884	0.1322	0.4635	0.1616	0.7927	-1	43
1506	-0.2178	0.3107	-0.1958	0.3972	0.659	-1	43
1506	0.2212	0.2347	0.2738	0.3338	0.6493	-1	43
1506	-0.1343	-0.3006	-0.1061	-0.196	0.3852	-1	43
1507	0.3691	0.1317	0.4435	0.1629	0.7788	-1	43
1507	-0.2195	0.2968	-0.1935	0.3917	0.7751	-1	43
1507	0.1855	0.2346	0.2549	0.3347	0.7598	-1	43
1507	-0.1334	-0.3059	-0.1016	-0.1967	0.7531	-1	43
1507	-0.1288	0.0091	-0.0597	0.1198	0.4157	-1	43
1507	-0.2009	-0.1004	-0.1348	0.0	0.3616	-1	43
1508	0.3692	0.1318	0.4437	0.163	0.7776	-1	43
1508	-0.2194	0.2968	-0.1935	0.3916	0.7678	-1	43
1508	-0.1334	-0.3061	-0.1016	-0.1969	0.7508	-1	43
1508	0.1837	0.2344	0.2547	0.3347	0.7278	-1	43
1508	-0.1285	0.0092	-0.0597	0.12	0.414	-1	43
1508	-0.2008	-0.1005	-0.1345	-0.0002	0.3845	-1	43
1509	-0.2176	0.3038	-0.1916	0.3868	0.8383	-1	43
1509	0.1829	0.2352	0.2387	0.3342	0.7738	-1	43
1509	0.3488	0.1313	0.4276	0.1631	0.751	-1	43
1509	-0.1936	-0.0951	-0.1187	0.0249	0.7285	-1	43
1509	-0.2698	-0.2169	-0.2137	-0.11	0.561	-1	43
1509	0.348	0.1297	0.4778	0.1664	0.5234	-1	43
1509	-0.1317	-0.3011	-0.0975	-0.191	0.5071	-1	43
1510	0.3298	0.1315	0.4077	0.1619	0.7358	-1	43
1510	0.3294	0.1299	0.4375	0.1643	0.5947	-1	43
1510	0.1559	0.2352	0.2201	0.3354	0.4538	-1	43
1510	-0.2737	-0.23	-0.2025	-0.1234	0.2856	-1	43
1511	0.3122	0.1302	0.3842	0.1617	0.7726	-1	43
1511	0.1453	0.2323	0.1963	0.3335	0.5457	-1	43
1511	0.3108	0.1302	0.4197	0.1637	0.4243	-1	43
1512	0.2927	0.1309	0.3637	0.1602	0.671	-1	43
1512	0.1136	0.2349	0.1781	0.3349	0.6056	-1	43
1513	0.2929	0.1309	0.3637	0.1602	0.6732	-1	43
1513	0.1155	0.2334	0.1794	0.3331	0.6397	-1	43
1514	-0.2718	-0.2181	-0.2212	-0.1139	0.8414	-1	43
1514	-0.1173	-0.2935	-0.0694	-0.1928	0.8327	-1	43
1514	-0.1689	-0.1075	-0.047	0.1401	0.6894	-1	43
1514	0.2707	0.1282	0.343	0.1597	0.5838	-1	43
1514	0.1014	0.2348	0.1541	0.3325	0.2807	-1	43
1515	0.2286	0.1292	0.3003	0.1597	0.5359	-1	43
1515	-0.1547	-0.2666	-0.0795	0.0097	0.2793	-1	43
1516	-0.298	0.0738	-0.2525	0.3033	0.8145	-1	43
1516	-0.2862	-0.1934	-0.2415	-0.0909	0.6569	-1	43
1516	0.205	0.1284	0.2705	0.159	0.3621	-1	43
1519	0.1554	0.1306	0.227	0.1639	0.3499	-1	43
1520	0.1314	0.138	0.2165	0.1667	0.5811	-1	43
1521	0.1318	0.1382	0.2132	0.1666	0.5766	-1	43
1522	0.1318	0.1382	0.2123	0.1666	0.5801	-1	43
1523	-0.062	0.2464	-0.0125	0.3456	0.4772	-1	43
1523	0.1069	0.1354	0.209	0.17	0.4201	-1	43
1524	-0.0874	0.2497	-0.0406	0.3442	0.7266	-1	43
1528	0.439	0.2678	0.494	0.3841	0.2932	-1	43
1530	0.4395	0.2712	0.4935	0.388	0.2746	-1	43
1532	0.4393	0.2749	0.4947	0.3922	0.386	-1	43
1533	0.4395	0.2758	0.4949	0.392	0.3511	-1	43
