	x1	y1	x2	y2	confidence	cluster	new_cluster	
721.0	0.149	0.2315	0.2901	0.3965	0.311	-1	1	24.033333333333335
722.0	-0.3937	0.1069	-0.0602	0.3816	0.8706	-1	1	24.066666666666666
722.0	0.0905	0.0111	0.499	0.4157	0.831	-1	1	24.066666666666666
723.0	-0.4019	0.0874	-0.066	0.393	0.866	-1	1	24.1
723.0	0.0961	0.0124	0.4984	0.4147	0.8305	-1	1	24.1
723.0	-0.273	0.3964	-0.1422	0.5	0.4386	-1	1	24.1
724.0	-0.4024	0.0839	-0.0668	0.3928	0.8708	-1	1	24.133333333333333
724.0	0.0981	0.0119	0.4983	0.4165	0.8366	-1	1	24.133333333333333
724.0	-0.2736	0.3963	-0.1423	0.5	0.4235	-1	1	24.133333333333333
725.0	-0.4045	0.1159	-0.073	0.4057	0.8324	-1	1	24.166666666666668
725.0	0.1069	0.0141	0.4994	0.4163	0.8169	-1	1	24.166666666666668
725.0	-0.2853	0.4008	-0.153	0.5	0.4898	-1	1	24.166666666666668
726.0	0.059	0.0176	0.5	0.4225	0.8506	-1	1	24.2
726.0	-0.4064	0.125	-0.0761	0.4141	0.8441	-1	1	24.2
726.0	-0.05	0.0349	0.0154	0.239	0.8083	-1	1	24.2
726.0	-0.3002	0.4134	-0.16	0.5	0.5259	-1	1	24.2
727.0	-0.4099	0.1265	-0.0777	0.4238	0.8668	-1	1	24.233333333333334
727.0	0.0825	0.0289	0.5	0.4255	0.7952	-1	1	24.233333333333334
727.0	-0.0485	0.0684	0.0142	0.2404	0.7248	-1	1	24.233333333333334
727.0	-0.1939	0.0335	-0.107	0.1216	0.6647	-1	1	24.233333333333334
727.0	-0.308	0.4212	-0.1659	0.5	0.3023	-1	1	24.233333333333334
728.0	-0.4123	0.1474	-0.0787	0.4278	0.9088	-1	1	24.266666666666666
728.0	0.0684	0.0322	0.498	0.4703	0.7343	-1	1	24.266666666666666
728.0	-0.3316	0.4283	-0.1742	0.5	0.5019	-1	1	24.266666666666666
728.0	-0.0531	0.0738	0.0109	0.2324	0.376	-1	1	24.266666666666666
729.0	-0.4125	0.1471	-0.0788	0.4278	0.9073	-1	1	24.3
729.0	0.0699	0.0321	0.498	0.4644	0.7357	-1	1	24.3
729.0	-0.3318	0.4283	-0.1743	0.5	0.5098	-1	1	24.3
729.0	-0.053	0.0683	0.0117	0.2441	0.3382	-1	1	24.3
730.0	-0.4166	0.1498	-0.0907	0.4338	0.9033	-1	1	24.333333333333332
730.0	0.1165	0.0415	0.4974	0.4673	0.8088	-1	1	24.333333333333332
730.0	-0.3386	0.4387	-0.1819	0.5	0.4448	-1	1	24.333333333333332
731.0	-0.4224	0.1566	-0.0905	0.4456	0.8827	-1	1	24.366666666666667
731.0	0.0485	0.0573	0.4976	0.4742	0.7782	-1	1	24.366666666666667
731.0	-0.3348	0.4446	-0.1977	0.5	0.3208	-1	1	24.366666666666667
732.0	-0.427	0.1602	-0.0833	0.4487	0.9095	-1	1	24.4
732.0	0.0486	0.0656	0.4993	0.4775	0.8303	-1	1	24.4
732.0	-0.0383	0.209	-0.0002	0.2779	0.2977	-1	1	24.4
733.0	-0.4295	0.1771	-0.0922	0.4702	0.85	-1	1	24.433333333333334
733.0	0.0564	0.0765	0.4976	0.4921	0.8147	-1	1	24.433333333333334
734.0	-0.4295	0.1775	-0.0921	0.47	0.8523	-1	1	24.466666666666665
734.0	0.0515	0.0752	0.4979	0.4937	0.8324	-1	1	24.466666666666665
735.0	-0.4361	0.1845	-0.0887	0.4802	0.8959	-1	1	24.5
735.0	0.0629	0.0737	0.4995	0.4993	0.8206	-1	1	24.5
736.0	0.0744	0.0826	0.4989	0.5	0.824	-1	1	24.533333333333335
736.0	-0.4361	0.1813	-0.0871	0.4973	0.7997	-1	1	24.533333333333335
736.0	-0.2148	0.0937	-0.1735	0.1391	0.4417	-1	1	24.533333333333335
737.0	-0.4376	0.196	-0.0866	0.4994	0.8778	-1	1	24.566666666666666
737.0	0.0836	0.0854	0.4982	0.5	0.8425	-1	1	24.566666666666666
737.0	-0.2162	0.1025	-0.1663	0.1508	0.4861	-1	1	24.566666666666666
738.0	-0.4401	0.1957	-0.0912	0.4993	0.8806	-1	1	24.6
738.0	0.0723	0.0964	0.4976	0.5	0.8022	-1	1	24.6
738.0	-0.2193	0.11	-0.1651	0.1646	0.6107	-1	1	24.6
738.0	-0.0403	0.2632	-0.0037	0.3262	0.321	-1	1	24.6
739.0	-0.4402	0.196	-0.0914	0.4993	0.8789	-1	1	24.633333333333333
739.0	0.0764	0.0962	0.4971	0.5	0.8069	-1	1	24.633333333333333
739.0	-0.2192	0.1099	-0.1651	0.1646	0.6055	-1	1	24.633333333333333
739.0	-0.0403	0.2634	-0.0037	0.3253	0.2911	-1	1	24.633333333333333
740.0	-0.4451	0.1926	-0.0872	0.4987	0.9259	-1	1	24.666666666666668
740.0	0.1112	0.0995	0.4972	0.5	0.8647	-1	1	24.666666666666668
740.0	-0.0443	0.2617	-0.0045	0.3286	0.5399	-1	1	24.666666666666668
740.0	-0.2191	0.1144	-0.1628	0.1756	0.4879	-1	1	24.666666666666668
741.0	-0.455	0.2001	-0.0858	0.4988	0.8748	-1	1	24.7
741.0	0.0848	0.1117	0.4988	0.5	0.8502	-1	1	24.7
741.0	-0.214	0.1246	-0.1521	0.1876	0.5266	-1	1	24.7
741.0	-0.0417	0.2684	-0.0058	0.323	0.3561	-1	1	24.7
742.0	-0.4719	0.1958	-0.0946	0.4969	0.8818	-1	1	24.733333333333334
742.0	0.0727	0.1219	0.4981	0.5	0.8448	-1	1	24.733333333333334
742.0	-0.046	0.2679	-0.0095	0.3248	0.4426	-1	1	24.733333333333334
743.0	0.0814	0.1206	0.4989	0.5	0.8689	-1	1	24.766666666666666
743.0	-0.4798	0.2267	-0.1008	0.5	0.7641	-1	1	24.766666666666666
743.0	-0.0454	0.2677	-0.008	0.3239	0.2746	-1	1	24.766666666666666
744.0	0.088	0.1211	0.4988	0.5	0.8694	-1	1	24.8
744.0	-0.4793	0.2255	-0.1005	0.5	0.7633	-1	1	24.8
744.0	-0.0455	0.2668	-0.0082	0.324	0.2842	-1	1	24.8
745.0	-0.4821	0.2503	-0.0885	0.5	0.9	-1	1	24.833333333333332
745.0	0.0735	0.1233	0.4997	0.5	0.8692	-1	1	24.833333333333332
746.0	0.0802	0.1396	0.4994	0.5	0.8703	-1	1	24.866666666666667
746.0	-0.4821	0.2153	-0.0894	0.5	0.7723	-1	1	24.866666666666667
747.0	-0.4804	0.2617	-0.104	0.5	0.8959	-1	1	24.9
747.0	0.0519	0.1431	0.4991	0.5	0.8213	-1	1	24.9
748.0	-0.4795	0.2627	-0.0834	0.5	0.879	-1	1	24.933333333333334
748.0	0.0726	0.1423	0.4998	0.5	0.8224	-1	1	24.933333333333334
749.0	-0.4793	0.2631	-0.0823	0.5	0.8802	-1	1	24.966666666666665
749.0	0.0672	0.1477	0.5	0.5	0.8406	-1	1	24.966666666666665
750.0	-0.4805	0.2687	-0.0934	0.5	0.8698	-1	1	25.0
750.0	0.0656	0.1533	0.4995	0.5	0.7971	-1	1	25.0
751.0	-0.4844	0.245	-0.0789	0.5	0.8427	-1	1	25.033333333333335
751.0	0.0798	0.1707	0.4992	0.5	0.764	-1	1	25.033333333333335
751.0	-0.1619	-0.0605	-0.0704	0.0993	0.265	-1	1	25.033333333333335
752.0	-0.4874	0.2637	-0.0901	0.5	0.8425	-1	1	25.066666666666666
752.0	0.073	0.1774	0.4992	0.5	0.7838	-1	1	25.066666666666666
752.0	-0.2052	0.1998	-0.0982	0.2938	0.4466	-1	1	25.066666666666666
753.0	-0.4849	0.3012	-0.0874	0.5	0.8428	-1	1	25.1
753.0	0.0755	0.1802	0.4993	0.5	0.7024	-1	1	25.1
753.0	-0.205	0.2143	-0.0768	0.3147	0.5978	-1	1	25.1
754.0	-0.4852	0.3008	-0.087	0.5	0.8449	-1	1	25.133333333333333
754.0	0.1042	0.1858	0.4998	0.5	0.6979	-1	1	25.133333333333333
754.0	-0.2047	0.2146	-0.0772	0.315	0.5925	-1	1	25.133333333333333
755.0	-0.4887	0.3126	-0.0894	0.5	0.8437	-1	1	25.166666666666668
755.0	0.0802	0.2024	0.4998	0.5	0.6771	-1	1	25.166666666666668
755.0	-0.053	0.3484	-0.0078	0.4337	0.3185	-1	1	25.166666666666668
756.0	-0.4928	0.3159	-0.0976	0.5	0.8335	-1	1	25.2
756.0	0.0911	0.2103	0.4997	0.5	0.5711	-1	1	25.2
757.0	-0.4969	0.3203	-0.0826	0.5	0.8344	-1	1	25.233333333333334
757.0	0.0937	0.2207	0.4975	0.5	0.5716	-1	1	25.233333333333334
758.0	-0.4985	0.3379	-0.125	0.5	0.8502	-1	1	25.266666666666666
758.0	0.1079	0.2449	0.4982	0.5	0.71	-1	1	25.266666666666666
759.0	-0.4984	0.3375	-0.1254	0.5	0.8491	-1	1	25.3
759.0	0.1084	0.2436	0.4982	0.5	0.7075	-1	1	25.3
760.0	-0.4997	0.3535	-0.1392	0.5	0.8069	-1	1	25.333333333333332
760.0	0.1101	0.263	0.4881	0.5	0.6233	-1	1	25.333333333333332
761.0	-0.4994	0.3686	-0.1414	0.5	0.6979	-1	1	25.366666666666667
761.0	0.1085	0.2787	0.496	0.5	0.6782	-1	1	25.366666666666667
762.0	0.1107	0.3029	0.4888	0.5	0.7205	-1	1	25.4
762.0	-0.4987	0.3458	-0.1363	0.5	0.5494	-1	1	25.4
763.0	-0.4981	0.3799	-0.1479	0.5	0.5852	-1	1	25.433333333333334
763.0	-0.0009	0.2571	0.4824	0.5	0.4436	-1	1	25.433333333333334
763.0	0.0935	0.3196	0.4875	0.5	0.4336	-1	1	25.433333333333334
763.0	-0.4011	0.3734	-0.1465	0.5	0.3417	-1	1	25.433333333333334
764.0	-0.4984	0.3809	-0.1482	0.5	0.5924	-1	1	25.466666666666665
764.0	-0.053	0.2492	0.4836	0.5	0.5109	-1	1	25.466666666666665
764.0	0.0889	0.3173	0.4834	0.5	0.4113	-1	1	25.466666666666665
765.0	0.0961	0.332	0.4632	0.5	0.4656	-1	1	25.5
765.0	0.1086	0.3476	0.2983	0.5	0.2605	-1	1	25.5
768.0	-0.2254	0.3931	-0.1104	0.4922	0.2881	-1	1	25.6
769.0	-0.2258	0.3924	-0.1105	0.4921	0.2872	-1	1	25.633333333333333
777.0	-0.3338	0.0623	-0.2606	0.176	0.3622	-1	1	25.9
806.0	-0.1293	-0.0029	0.2226	0.5	0.4689	-1	1	26.866666666666667
870.0	-0.0237	0.0496	0.1023	0.2119	0.5964	-1	1	29.0
870.0	0.2118	0.2747	0.3818	0.5	0.579	-1	1	29.0
871.0	-0.0171	0.0467	0.1093	0.2442	0.5036	-1	1	29.033333333333335
871.0	0.2165	0.2801	0.3771	0.5	0.34	-1	1	29.033333333333335
872.0	-0.0177	0.0374	0.1183	0.2423	0.7973	-1	1	29.066666666666666
872.0	0.2242	0.2941	0.3862	0.5	0.6848	-1	1	29.066666666666666
873.0	-0.0155	0.0342	0.1229	0.2386	0.6954	-1	1	29.1
873.0	0.2311	0.2964	0.3807	0.5	0.5661	-1	1	29.1
874.0	-0.0153	0.0343	0.1236	0.237	0.6854	-1	1	29.133333333333333
874.0	0.2276	0.2958	0.3825	0.5	0.5988	-1	1	29.133333333333333
875.0	0.2311	0.2954	0.3836	0.5	0.5424	-1	1	29.166666666666668
875.0	-0.0119	0.0287	0.1323	0.2278	0.5184	-1	1	29.166666666666668
876.0	-0.0139	0.0276	0.1338	0.2283	0.6751	-1	1	29.2
876.0	0.2329	0.2898	0.391	0.5	0.5365	-1	1	29.2
877.0	-0.0152	0.0272	0.0689	0.2302	0.4961	-1	1	29.233333333333334
877.0	0.2319	0.2905	0.395	0.5	0.4019	-1	1	29.233333333333334
878.0	-0.0781	0.0109	0.1396	0.2779	0.4947	-1	1	29.266666666666666
878.0	-0.0133	0.0185	0.0746	0.2233	0.3711	-1	1	29.266666666666666
878.0	-0.0149	0.0157	0.1401	0.2481	0.2837	-1	1	29.266666666666666
879.0	-0.078	0.0104	0.1393	0.2797	0.5637	-1	1	29.3
879.0	-0.0136	0.0182	0.0744	0.2244	0.3763	-1	1	29.3
880.0	-0.0102	0.0127	0.1499	0.228	0.629	-1	1	29.333333333333332
880.0	-0.0078	0.015	0.0844	0.2183	0.4165	-1	1	29.333333333333332
881.0	-0.059	-0.0009	0.1553	0.2547	0.4407	-1	1	29.366666666666667
881.0	-0.0158	0.0018	0.0951	0.217	0.2814	-1	1	29.366666666666667
882.0	-0.0092	-0.0009	0.163	0.2321	0.3152	-1	1	29.4
882.0	-0.0014	0.0023	0.1008	0.2068	0.2925	-1	1	29.4
882.0	-0.0714	-0.0078	0.1568	0.2625	0.2548	-1	1	29.4
883.0	0.0038	0.0034	0.1105	0.1978	0.2687	-1	1	29.433333333333334
885.0	-0.0108	-0.0079	0.1891	0.2002	0.3959	-1	1	29.5
886.0	0.0062	0.0082	0.1235	0.1935	0.2818	-1	1	29.533333333333335
887.0	-0.0713	-0.028	0.197	0.3015	0.6362	-1	1	29.566666666666666
888.0	-0.0673	-0.0312	0.199	0.2797	0.7295	-1	1	29.6
889.0	-0.0679	-0.0349	0.1976	0.2815	0.7052	-1	1	29.633333333333333
890.0	0.0323	0.0038	0.1481	0.1844	0.4305	-1	1	29.666666666666668
890.0	0.0313	-0.0268	0.2077	0.1843	0.3624	-1	1	29.666666666666668
891.0	0.0395	-0.039	0.2158	0.1777	0.7164	-1	1	29.7
892.0	0.0309	-0.0548	0.2274	0.177	0.5526	-1	1	29.733333333333334
892.0	-0.0472	-0.0547	0.2271	0.3021	0.4381	-1	1	29.733333333333334
893.0	0.0457	-0.0555	0.2361	0.1747	0.7867	-1	1	29.766666666666666
893.0	0.0472	-0.0138	0.1905	0.1691	0.3261	-1	1	29.766666666666666
894.0	0.0456	-0.0554	0.2361	0.1747	0.7901	-1	1	29.8
894.0	0.0472	-0.0138	0.1895	0.1691	0.3419	-1	1	29.8
895.0	0.0542	-0.0697	0.246	0.1734	0.825	-1	1	29.833333333333332
896.0	0.0722	-0.0815	0.2598	0.1728	0.7855	-1	1	29.866666666666667
897.0	0.0566	-0.099	0.279	0.1739	0.6266	-1	1	29.9
897.0	-0.0095	0.1246	0.0462	0.2775	0.2944	-1	1	29.9
898.0	0.0604	-0.0838	0.2804	0.166	0.3174	-1	1	29.933333333333334
899.0	0.0721	-0.0839	0.2803	0.1656	0.4151	-1	1	29.966666666666665
900.0	0.0871	-0.0905	0.2904	0.1512	0.6898	-1	1	30.0
900.0	0.0114	0.1088	0.0807	0.2093	0.4134	-1	1	30.0
901.0	0.0222	0.0961	0.097	0.192	0.379	-1	1	30.033333333333335
901.0	0.1051	-0.0986	0.2994	0.1467	0.3258	-1	1	30.033333333333335
902.0	0.1119	-0.1218	0.3091	0.1311	0.6533	-1	1	30.066666666666666
902.0	0.0221	0.0795	0.1308	0.2236	0.2833	-1	1	30.066666666666666
903.0	0.1183	-0.1287	0.315	0.1086	0.4975	-1	1	30.1
904.0	0.1202	-0.1285	0.3148	0.1057	0.4912	-1	1	30.133333333333333
905.0	0.0296	-0.1414	0.3344	0.1858	0.5855	-1	1	30.166666666666668
906.0	0.2338	-0.1388	0.3185	0.0771	0.3875	-1	1	30.2
907.0	0.0439	-0.1783	0.321	0.1447	0.3634	-1	1	30.233333333333334
907.0	0.2381	-0.1369	0.313	0.067	0.2781	-1	1	30.233333333333334
908.0	0.0425	-0.1692	0.32	0.1296	0.643	-1	1	30.266666666666666
909.0	0.0424	-0.1697	0.3252	0.1301	0.6496	-1	1	30.3
910.0	0.0431	-0.1755	0.3045	0.1339	0.7324	-1	1	30.333333333333332
912.0	0.0502	-0.1619	0.3009	0.1261	0.7572	-1	1	30.4
913.0	0.0544	-0.1774	0.3086	0.1605	0.7973	-1	1	30.433333333333334
914.0	0.0572	-0.1784	0.3087	0.1566	0.7804	-1	1	30.466666666666665
915.0	0.069	-0.1733	0.3125	0.1509	0.6055	-1	1	30.5
918.0	0.1178	-0.1767	0.3462	0.0967	0.5498	-1	1	30.6
919.0	0.0872	-0.1819	0.345	0.1088	0.4555	-1	1	30.633333333333333
920.0	0.1112	-0.1863	0.3549	0.162	0.4381	-1	1	30.666666666666668
921.0	0.1178	-0.1832	0.3671	0.1829	0.6105	-1	1	30.7
922.0	0.1372	-0.1885	0.3738	0.1657	0.6242	-1	1	30.733333333333334
923.0	0.1523	-0.1881	0.3791	0.1518	0.8698	-1	1	30.766666666666666
924.0	0.1519	-0.1876	0.3793	0.1527	0.8729	-1	1	30.8
925.0	0.1674	-0.2004	0.3801	0.1313	0.8399	-1	1	30.833333333333332
926.0	0.1798	-0.0904	0.3789	0.0891	0.808	-1	1	30.866666666666667
926.0	0.1812	-0.2226	0.3061	-0.0805	0.7086	-1	1	30.866666666666667
927.0	0.1787	-0.1027	0.3722	0.1131	0.7691	-1	1	30.9
928.0	0.1621	-0.2665	0.3656	0.0982	0.7825	-1	1	30.933333333333334
929.0	0.1623	-0.2666	0.3651	0.0989	0.7804	-1	1	30.966666666666665
929.0	0.1699	-0.1015	0.3512	0.0361	0.2584	-1	1	30.966666666666665
930.0	0.1539	-0.1188	0.3568	0.1085	0.7459	-1	1	31.0
931.0	0.1351	-0.2416	0.3494	0.1083	0.7829	-1	1	31.033333333333335
932.0	0.1309	-0.1348	0.3421	0.1024	0.5951	-1	1	31.066666666666666
933.0	0.1244	-0.1425	0.3379	0.1011	0.7382	-1	1	31.1
934.0	0.1238	-0.1426	0.3382	0.1018	0.7391	-1	1	31.133333333333333
935.0	0.1134	-0.1522	0.3349	0.1037	0.8283	-1	1	31.166666666666668
936.0	0.1081	-0.1558	0.3294	0.0988	0.8379	-1	1	31.2
937.0	0.0893	-0.1657	0.3163	0.096	0.8102	-1	1	31.233333333333334
938.0	0.0848	-0.1699	0.3137	0.0869	0.7952	-1	1	31.266666666666666
939.0	0.0846	-0.1704	0.3144	0.0848	0.7515	-1	1	31.3
940.0	0.0808	-0.1714	0.3122	0.0677	0.7456	-1	1	31.333333333333332
941.0	0.0772	-0.1802	0.3036	0.095	0.8273	-1	1	31.366666666666667
942.0	0.075	-0.1811	0.3018	0.0954	0.8709	-1	1	31.4
942.0	0.0923	-0.3206	0.1789	-0.1393	0.414	-1	1	31.4
943.0	0.074	-0.1895	0.2898	0.1155	0.798	-1	1	31.433333333333334
943.0	0.08	-0.3277	0.1767	-0.1417	0.2979	-1	1	31.433333333333334
944.0	0.0738	-0.1895	0.2905	0.1163	0.7996	-1	1	31.466666666666665
944.0	0.0805	-0.3258	0.1766	-0.1422	0.2848	-1	1	31.466666666666665
945.0	0.0722	-0.1949	0.2824	0.1406	0.8087	-1	1	31.5
945.0	0.0727	-0.3329	0.1719	-0.146	0.4381	-1	1	31.5
946.0	0.0718	-0.1977	0.2905	0.098	0.8099	-1	1	31.533333333333335
946.0	0.0695	-0.3277	0.1622	-0.1489	0.6455	-1	1	31.533333333333335
947.0	0.0716	-0.2027	0.291	0.1673	0.8643	-1	1	31.566666666666666
947.0	0.0706	-0.3103	0.1573	-0.1517	0.6193	-1	1	31.566666666666666
948.0	0.0726	-0.2015	0.2936	0.1864	0.8232	-1	1	31.6
948.0	0.0717	-0.2986	0.1552	-0.149	0.4985	-1	1	31.6
948.0	0.4359	0.2482	0.4995	0.3868	0.3602	-1	1	31.6
948.0	0.3814	0.0703	0.4995	0.39	0.3598	-1	1	31.6
949.0	0.0725	-0.2012	0.293	0.1861	0.8245	-1	1	31.633333333333333
949.0	0.0719	-0.2982	0.1551	-0.1488	0.5142	-1	1	31.633333333333333
949.0	0.3816	0.0713	0.4995	0.3898	0.4118	-1	1	31.633333333333333
949.0	0.4359	0.2468	0.4995	0.3867	0.3528	-1	1	31.633333333333333
950.0	0.0653	-0.2034	0.2885	0.2109	0.837	-1	1	31.666666666666668
950.0	0.0645	-0.3081	0.1572	-0.1105	0.5314	-1	1	31.666666666666668
951.0	0.0599	-0.2044	0.2927	0.2491	0.9266	-1	1	31.7
951.0	0.0527	-0.3063	0.1568	-0.1119	0.2535	-1	1	31.7
952.0	0.0538	-0.2064	0.2955	0.2733	0.9136	-1	1	31.733333333333334
952.0	0.0536	-0.295	0.154	-0.1247	0.3064	-1	1	31.733333333333334
953.0	0.0488	-0.2065	0.2935	0.2961	0.9357	-1	1	31.766666666666666
954.0	0.0485	-0.2062	0.2942	0.2962	0.93	-1	1	31.8
955.0	0.0388	-0.2051	0.2892	0.3267	0.9386	-1	1	31.833333333333332
956.0	0.0362	-0.2065	0.2862	0.3456	0.926	-1	1	31.866666666666667
957.0	0.0338	-0.2052	0.2826	0.3503	0.9412	-1	1	31.9
958.0	0.0305	-0.203	0.2809	0.3704	0.9402	-1	1	31.933333333333334
959.0	0.0292	-0.2028	0.2808	0.371	0.9399	-1	1	31.966666666666665
960.0	0.0255	-0.2033	0.2809	0.3815	0.9306	-1	1	32.0
961.0	0.0268	-0.2012	0.281	0.3863	0.9242	-1	1	32.03333333333333
962.0	0.0245	-0.2006	0.2794	0.3911	0.9283	-1	1	32.06666666666667
963.0	0.0105	-0.1999	0.2767	0.4007	0.9272	-1	1	32.1
964.0	0.0104	-0.2001	0.2766	0.4	0.9272	-1	1	32.13333333333333
965.0	0.0135	-0.1993	0.2752	0.4051	0.8985	-1	1	32.166666666666664
966.0	0.0165	-0.1984	0.2731	0.4143	0.9087	-1	1	32.2
967.0	0.0227	-0.197	0.2707	0.4115	0.8837	-1	1	32.233333333333334
967.0	0.0235	0.1266	0.2348	0.4169	0.3615	-1	1	32.233333333333334
968.0	0.026	-0.1945	0.2713	0.4006	0.9098	-1	1	32.266666666666666
969.0	0.0267	-0.1948	0.2722	0.4029	0.9093	-1	1	32.3
970.0	0.0234	-0.1905	0.2712	0.4051	0.9197	-1	1	32.333333333333336
971.0	0.0239	-0.1877	0.2787	0.4257	0.9214	-1	1	32.36666666666667
972.0	0.0174	-0.1849	0.2813	0.4241	0.9283	-1	1	32.4
973.0	0.018	-0.181	0.2805	0.4094	0.9039	-1	1	32.43333333333333
974.0	0.0184	-0.1812	0.2799	0.4066	0.9101	-1	1	32.46666666666667
975.0	0.0147	-0.1788	0.2731	0.3904	0.9139	-1	1	32.5
976.0	0.0164	-0.1736	0.2778	0.3968	0.8913	-1	1	32.53333333333333
977.0	0.0122	-0.171	0.2763	0.3856	0.8736	-1	1	32.56666666666667
977.0	0.0384	0.1632	0.2358	0.3928	0.3813	-1	1	32.56666666666667
977.0	0.3174	0.034	0.4181	0.2173	0.3361	-1	1	32.56666666666667
978.0	-0.0071	-0.1684	0.2812	0.3772	0.884	-1	1	32.6
978.0	0.0476	0.1659	0.2525	0.3877	0.3828	-1	1	32.6
979.0	-0.0066	-0.1681	0.2806	0.377	0.8859	-1	1	32.63333333333333
979.0	0.0454	0.1651	0.2488	0.3876	0.3823	-1	1	32.63333333333333
980.0	-0.0043	-0.1689	0.2813	0.3879	0.905	-1	1	32.666666666666664
981.0	0.0202	-0.1676	0.2743	0.391	0.8818	-1	1	32.7
982.0	-0.0084	-0.1661	0.2762	0.3883	0.9038	-1	1	32.733333333333334
983.0	0.0016	-0.1694	0.272	0.3937	0.8908	-1	1	32.766666666666666
984.0	0.0016	-0.1697	0.2727	0.3938	0.8822	-1	1	32.8
985.0	0.0056	-0.1678	0.2841	0.4041	0.8504	-1	1	32.833333333333336
985.0	0.1212	-0.1647	0.2714	-0.0288	0.3205	-1	1	32.833333333333336
985.0	0.0101	-0.0401	0.2404	0.3988	0.3121	-1	1	32.833333333333336
986.0	0.018	-0.1687	0.2907	0.4069	0.892	-1	1	32.86666666666667
987.0	0.0192	-0.1682	0.2876	0.4157	0.8591	-1	1	32.9
988.0	0.0187	-0.1644	0.2748	0.4011	0.8309	-1	1	32.93333333333333
989.0	0.0184	-0.1654	0.2708	0.4064	0.8471	-1	1	32.96666666666667
990.0	0.0147	-0.1646	0.2746	0.4134	0.8712	-1	1	33.0
991.0	0.0154	-0.1636	0.268	0.4158	0.8764	-1	1	33.03333333333333
992.0	0.0165	-0.1653	0.2899	0.4254	0.6579	-1	1	33.06666666666667
992.0	0.135	-0.1577	0.2653	-0.0231	0.5957	-1	1	33.06666666666667
992.0	0.0218	0.1761	0.2445	0.4251	0.382	-1	1	33.06666666666667
992.0	0.0209	0.0053	0.2565	0.4247	0.3324	-1	1	33.06666666666667
993.0	0.0258	-0.0073	0.2489	0.4216	0.7616	-1	1	33.1
993.0	0.1406	-0.1604	0.2633	-0.021	0.5258	-1	1	33.1
994.0	0.0213	-0.0053	0.2409	0.4234	0.7343	-1	1	33.13333333333333
994.0	0.1406	-0.1597	0.2626	-0.0207	0.5081	-1	1	33.13333333333333
994.0	0.0231	-0.151	0.2791	0.42	0.2687	-1	1	33.13333333333333
995.0	0.0227	-0.0008	0.2298	0.4373	0.8256	-1	1	33.166666666666664
995.0	0.1507	-0.1597	0.2422	-0.0344	0.6118	-1	1	33.166666666666664
996.0	0.0323	0.1767	0.2287	0.4357	0.6223	-1	1	33.2
996.0	0.0308	-0.0004	0.2298	0.4385	0.5472	-1	1	33.2
997.0	0.0339	0.005	0.2326	0.4424	0.5736	-1	1	33.233333333333334
997.0	0.0331	0.1639	0.2314	0.4394	0.4431	-1	1	33.233333333333334
997.0	0.0325	-0.1541	0.3685	0.4466	0.337	-1	1	33.233333333333334
998.0	0.0338	0.0709	0.2298	0.4499	0.532	-1	1	33.266666666666666
999.0	0.0301	0.0395	0.2297	0.4467	0.5915	-1	1	33.3
999.0	0.032	0.1609	0.2293	0.4463	0.4648	-1	1	33.3
1000.0	0.0669	0.1672	0.2302	0.4124	0.5849	-1	1	33.333333333333336
1000.0	0.0594	0.0393	0.2284	0.4156	0.4628	-1	1	33.333333333333336
1001.0	0.0692	0.1663	0.233	0.4021	0.4569	-1	1	33.36666666666667
1001.0	0.0603	0.0494	0.2319	0.4043	0.3021	-1	1	33.36666666666667
1002.0	0.0852	0.1662	0.2356	0.4055	0.7533	-1	1	33.4
1003.0	0.0806	0.1678	0.2348	0.4065	0.7451	-1	1	33.43333333333333
1004.0	0.0777	0.1672	0.2344	0.4059	0.7235	-1	1	33.46666666666667
1005.0	0.0796	0.1704	0.2344	0.4055	0.7905	-1	1	33.5
1006.0	0.0735	0.1838	0.2368	0.409	0.8465	-1	1	33.53333333333333
1007.0	0.0657	0.1886	0.2408	0.4242	0.8634	-1	1	33.56666666666667
1008.0	0.0661	0.1965	0.2407	0.4037	0.8784	-1	1	33.6
1009.0	0.0645	0.1974	0.2406	0.4065	0.8759	-1	1	33.63333333333333
1010.0	0.0576	0.1955	0.2381	0.4077	0.7608	-1	1	33.666666666666664
1011.0	0.0515	0.1995	0.2326	0.4228	0.8467	-1	1	33.7
1011.0	0.1924	-0.14	0.231	-0.0669	0.3483	-1	1	33.7
1012.0	0.0277	0.1934	0.2323	0.4262	0.7342	-1	1	33.733333333333334
1012.0	0.1609	-0.1544	0.2315	-0.0161	0.437	-1	1	33.733333333333334
1012.0	0.0267	0.0719	0.2317	0.4262	0.3622	-1	1	33.733333333333334
1012.0	0.18	-0.1457	0.2301	-0.0652	0.2505	-1	1	33.733333333333334
1013.0	0.1447	-0.1503	0.2319	-0.0069	0.8352	-1	1	33.766666666666666
1013.0	0.0231	0.0281	0.2345	0.4228	0.8126	-1	1	33.766666666666666
1013.0	0.0288	0.1697	0.2339	0.4244	0.3522	-1	1	33.766666666666666
1014.0	0.145	-0.1514	0.2318	-0.0072	0.8374	-1	1	33.8
1014.0	0.0228	0.0278	0.2349	0.4234	0.8166	-1	1	33.8
1014.0	0.0276	0.1506	0.2343	0.4249	0.3455	-1	1	33.8
